YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,112844,675968,1,0,"N","(JLN)JOPLIN MUNI ARP",37.15,-94.5,379000,9430000
201703,112844,675969,1,.88,"SE","BOLIVAR",37.61,-93.41,3736600,9324600
201703,112844,675970,1,.88,"NE","ALBA",37.24,-94.42,3714400,9425200
201703,112844,675971,1,4.83,"ENE","PRESTON",37.96,-93.15,3757600,939000
201703,112844,675972,1,3.78,"SSW","ROCKY MT",38.2468,-92.7159,3814808,9242954
201703,112844,675972,2,3.76,"S","ROCKY MT",38.2461,-92.7099,3814766,9242594
201703,112844,675973,1,2.16,"SW","WEST PLAINS ARPT",36.73,-91.9,3643800,9154000
201703,112844,675974,1,1.76,"SW","FLEMINGTON",37.78,-93.54,3746800,9332400
201703,112844,675975,1,1.09,"E","WHEATLAND",37.95,-93.4,3757000,9324000
201703,112844,675976,1,.88,"SE","WEAUBLEAU",37.89,-93.54,3753400,9332400
201703,112844,675977,1,.69,"S","QUINCY",38.01,-93.47,38600,9328200
201703,112844,675978,1,2.34,"SSE","RIMBY",37.74,-93.23,3744400,9313800
201703,112844,675979,1,3.42,"SW","TUSCUMBIA",38.2,-92.52,3812000,9231200
201703,112844,675980,1,.88,"NW","MARYS HOME",38.31,-92.36,3818600,9221600
201703,112844,675981,1,0,"N","ROLLA",37.95,-91.77,3757000,9146200
201703,112844,675982,1,1.49,"SSE","OLDEN",36.85,-91.91,3651000,9154600
201703,112844,675983,1,2.14,"SE","NEVADA",37.81,-94.34,3748600,9420400
201703,112844,675984,1,.55,"E","WALNUT SHADE",36.73,-93.19,3643800,9311400
201703,112844,675985,1,.88,"NE","MARSHFIELD",37.34,-92.91,3720400,9254600
201703,112844,675986,1,0,"N","TERESITA",36.98,-91.63,3658800,9137800
201703,112844,675987,1,3.63,"SSW","MONTIER",36.93,-91.6,3655800,9136000
201703,112844,675988,1,5.3,"SSW","HORTON",37.91,-94.42,3754600,9425200
201703,112844,675989,1,1.09,"W","OSCEOLA MUNI ARPT",38.02,-93.72,381200,9343200
201703,112844,675990,1,1.49,"NNW","DEVILS ELBOW",37.87,-92.08,3752200,924800
201703,112844,675991,1,2.15,"NE","MANES",37.4,-92.34,3724000,9220400
201703,112844,685546,1,.2,"SW","BUTCHER",37.9676,-93.5021,3758056,9330126
201703,112844,685546,2,.74,"SE","BUTCHER",37.964,-93.4888,3757840,9329328
201703,112845,679008,1,4.31,"NW","WENTWORTH",37.02,-94.14,371200,948400
201703,112845,679009,1,0,"N","PURDY",36.82,-93.92,3649200,9355200
201703,112845,679010,1,1.29,"ENE","DEERFIELD",37.84,-94.5,3750400,9430000
201703,112845,679011,1,1.29,"ENE","NEVADA",37.84,-94.35,3750400,9421000
201703,112845,679012,1,.88,"NE","NEVADA",37.84,-94.36,3750400,9421600
201703,112845,679013,1,.88,"NE","NEVADA",37.84,-94.36,3750400,9421600
201703,112845,679014,1,3.21,"NNW","NEVADA ARPT",37.89,-94.35,3753400,9421000
201703,112845,679015,1,.88,"SE","WALKER",37.89,-94.24,3753400,9414400
201703,112845,679016,1,1.49,"NNE","EL DORADO SPGS",37.89,-94.02,3753400,941200
201703,112845,679017,1,0,"N","APPLETON CITY",38.2,-94.03,3812000,941800
201703,112845,679018,1,0,"N","APPLETON CITY",38.2,-94.03,3812000,941800
201703,112845,679019,1,0,"N","APPLETON CITY",38.2,-94.03,3812000,941800
201703,112845,679020,1,1.76,"NE","HERMITAGE",37.95,-93.31,3757000,9318600
201703,112845,679021,1,.69,"S","QUINCY",38.01,-93.47,38600,9328200
201703,112845,679022,1,2.8,"WSW","EDWARDS",38.12,-93.22,387200,9313200
201703,112845,679023,1,.69,"N","EDWARDS",38.14,-93.17,388400,9310200
201703,114092,683239,1,0,"N","GREAT FALLS",34.57,-80.9,3434200,8054000
201703,114092,689965,1,.69,"S","LAKE WYLIE",35.11,-81.05,356600,813000
201703,114092,689968,1,0,"N","GREAT FALLS",34.57,-80.9,3434200,8054000
201703,114095,683220,1,9.21,"NNE","CAPE FEAR SEA NAVIGATIONAL BUOY",33.92,-78.02,3355200,781200
201703,114113,683309,1,.93,"N","VIRGINIA CITY",45.2934,-111.9503,4517604,11157018
201703,114113,683309,2,1.18,"NNE","VIRGINIA CITY",45.2952,-111.9389,4517712,11156334
201703,114113,683309,3,1.03,"NE","VIRGINIA CITY",45.2913,-111.9363,4517478,11156178
201703,114113,683309,4,.82,"NNE","VIRGINIA CITY",45.2913,-111.9451,4517478,11156706
201703,114115,683358,1,2.39,"NNW","CRESTON",35.5525,-120.5447,3533150,12032682
201703,114115,683358,2,1.38,"ENE","CRESTON",35.5267,-120.507,3531602,12030420
201703,114115,683359,1,.87,"SSE","BETTERAVIA",34.9082,-120.5145,3454492,12030870
201703,114115,683359,2,1.2,"SE","BETTERAVIA",34.9055,-120.5082,3454330,12030492
201703,114120,683376,1,1.17,"SW","ALEXANDER SOUTHWD AR",44.36,-89.839,4421600,8950340
201703,114120,683377,1,0,"N","PLOVER",44.45,-89.53,4427000,8931800
201703,114120,683382,1,1.58,"WSW","BORTH",44.089,-88.928,445340,8855680
201703,114120,689208,1,4.34,"W","SHIOCTON",44.421,-88.667,4425260,8840020
201703,114129,683455,1,3.63,"NE","TIFLIS",47.11,-119,476600,11900
201703,114129,683455,2,2.68,"ENE","TIFLIS",47.0883,-118.9998,475298,11859988
201703,114129,683455,3,2.49,"ENE","TIFLIS",47.0892,-119.0051,475352,119306
201703,114129,683455,4,2.83,"S","RUFF",47.1291,-119.0044,477746,119264
201703,114129,683455,5,2.96,"S","RUFF",47.1272,-118.9984,477632,11859904
201703,114129,683461,1,9.48,"N","HITE",47.8061,-117.7954,4748366,11747724
201703,114129,683461,2,9.06,"NW","NINE MILE FALLS",47.8778,-117.6801,4752668,11740806
201703,114129,683461,3,.31,"NNW","NINE MILE FALLS",47.7841,-117.5523,4747046,11733138
201703,114129,683461,4,5.48,"NNW","DEER PARK",48.0233,-117.5153,481398,11730918
201703,114045,683029,1,12.48,"N","BOCA RATON",26.5083,-80.0475,2630498,802850
201703,114046,683030,1,5.8,"NW","DAVIE",26.1277,-80.2978,267662,8017868
201703,114046,683030,2,4.99,"WSW","LAUDERDALE LAKES",26.1329,-80.2782,267974,8016692
201703,114046,690605,1,7.55,"WNW","DAVIE",26.102,-80.3464,266120,8020784
201703,114050,683032,1,11.67,"NNE","ELLIOT KEY",25.591,-80.097,2535460,805820
201703,114051,683033,1,27.68,"SE","KERI",26.32,-81.05,2619200,813000
201703,114051,690614,1,27.81,"S","CLEWISTON AIRGLADES",26.33,-81,2619800,8100
201703,114051,690615,1,0,"N","MANGONIA PARK",26.75,-80.07,2645000,804200
201703,114051,690616,1,2.07,"S","MARCO",25.94,-81.73,2556400,8143800
201703,114052,683034,1,24.41,"SSE","WIGGINS PASS",25.9348,-81.7363,2556088,8144178
201703,114052,683035,1,6.5,"SW","MARCO ISLAND",25.93,-81.74,2555800,8144400
201703,114053,683036,1,9.98,"SSE","PORT OF PALM BEACH",26.61,-80.03,2636600,801800
201703,114091,683188,1,.9,"SW","CORNELIA",34.51,-83.53,3430600,8331800
201703,114092,683198,1,.97,"NE","WEST UNION",34.78,-83.038,3446800,832280
201703,114092,683198,2,3.9,"ESE","SALEM",34.851,-82.911,3451060,8254660
201703,114092,683199,1,.57,"E","WESTMINSTER",34.67,-83.09,3440200,835400
201703,114092,683203,1,.57,"W","PICKENS",34.88,-82.71,3452800,8242600
201703,114092,683206,1,.89,"SE","EASLEY",34.82,-82.59,3449200,8235400
201703,114092,683218,1,1.31,"NW","WHITE HORSE",34.815,-82.444,3448900,8226640
201703,114092,683218,2,.98,"NNW","BATESVILLE",34.863,-82.237,3451780,8214220
201703,114092,683221,1,.68,"NE","ARLINGTON",34.978,-82.193,3458680,8211580
201703,114092,683222,1,.62,"N","PELHAM",34.859,-82.22,3451540,8213200
201703,114092,683222,2,1.84,"SSW","PACOLET",34.876,-81.764,3452560,8145840
201703,114092,683223,1,3.47,"ESE","SALEM",34.87,-82.91,3452200,8254600
201703,114092,683225,1,.69,"S","SIX MILE",34.81,-82.82,3448600,8249200
201703,114092,683226,1,.57,"W","PICKENS",34.88,-82.71,3452800,8242600
201703,114092,683227,1,3.51,"NW","DACUSVILLE",34.96,-82.6,3457600,8236000
201703,114092,683228,1,.57,"W","PICKENS",34.88,-82.71,3452800,8242600
201703,114092,683230,1,1.27,"NNW","RENFREW",34.996,-82.461,3459760,8227660
201703,114092,683233,1,0,"E","GREENVILLE DOWNTOWN",34.85,-82.35,3451000,8221000
201703,114092,683234,1,3.78,"NW","EKOM",34.464,-82.182,3427840,8210920
201703,114092,683235,1,4.38,"NNE","EKOM",34.491,-82.109,3429460,826540
201703,114092,683235,2,.44,"SE","LAURENS",34.496,-82.014,3429760,82840
201703,114092,683236,1,.9,"NE","CLINTON",34.48,-81.87,3428800,8152200
201703,114092,683237,1,2.21,"WSW","LAURENS",34.488,-82.056,3429280,823360
201703,114092,683237,2,1.5,"SSE","LAURENS CO ARPT",34.479,-81.943,3428740,8156580
201703,114092,683238,1,4.14,"NNW","CORONACO",34.32,-82.14,3419200,828400
201702,112370,670088,2,2.14,"SSW","ALTURAS MUNI ARPT",41.45,-120.58,4127000,12034800
201702,112370,670088,3,6.37,"NW","ALTURAS MUNI ARPT",41.55,-120.65,4133000,12039000
201702,112370,670088,4,6.56,"ESE","SCARFACE SIDING",41.39,-121.18,4123400,12110800
201702,112370,670088,5,3.2,"WSW","LOOKOUT",41.19,-121.21,4111400,12112600
201702,112371,670090,1,2.07,"NE","CLEAR CREEK",41.74,-123.42,4144400,12325200
201702,112371,670090,2,2.81,"S","SEIAD VLY",41.81,-123.21,4148600,12312600
201702,112371,670090,3,1.69,"WNW","SCOTT BAR",41.76,-123.03,4145600,1231800
201702,112371,670090,4,.51,"E","HORSE CREEK",41.83,-122.99,4149800,12259400
201702,112371,670090,5,6.33,"NNE","HAPPY CAMP",41.88,-123.32,4152800,12319200
201702,112373,670094,1,2.48,"NE","HAMBURG",41.8,-123.03,4148000,1231800
201702,112373,670094,2,10.73,"SSW","HAMBURG",41.64,-123.16,4138400,1239600
201702,112373,670094,3,0,"N","FT JONES SCOT VLY AR",41.55,-122.85,4133000,12251000
201702,112373,670094,4,1.7,"ENE","FT JONES",41.63,-122.8,4137800,12248000
201702,112373,670094,5,6.1,"SSE","SCOTT BAR",41.67,-122.95,4140200,12257000
201702,112374,670097,1,5.04,"ENE","BLY",42.43,-120.94,4225800,12056400
201702,112374,670097,2,6.24,"N","BEATTY",42.52,-121.26,4231200,12115600
201702,112374,670097,3,7.46,"ESE","CHILOQUIN",42.53,-121.72,4231800,12143200
201702,112374,670097,4,8.13,"WSW","SPRAGUE RIVER",42.43,-121.65,4225800,12139000
201702,112374,670097,5,5.35,"SE","BLY",42.35,-120.95,4221000,12057000
201702,112376,670093,1,2.62,"WNW","BYERTE",42.93,-124.17,4255800,12410200
201702,112376,670093,2,.51,"E","POWERS STATE ARPT",42.87,-124.06,4252200,1243600
201703,114475,686477,4,1.43,"E","NINE MILE FALLS",47.7818,-117.5194,4746908,11731164
201703,114475,686477,5,1.18,"ESE","NEWMAN LAKE",47.721,-117.0483,4743260,1172898
201703,114476,686478,1,1.38,"SE","NINE MILE FALLS",47.768,-117.5263,4746080,11731578
201703,114476,686478,2,1.64,"NE","NINE MILE FALLS",47.7961,-117.5242,4747766,11731452
201703,114476,686478,3,.53,"WNW","DARTFORD",47.7834,-117.4301,4747004,11725806
201703,114476,686478,4,1.45,"SSE","HAMANN CORNER",47.8095,-117.4136,4748570,11724816
201703,114476,686478,5,1.93,"NNW","MEAD ARPT",47.8035,-117.3924,4748210,11723544
201703,114476,686478,6,1.44,"S","DARTFORD",47.7592,-117.4219,4745552,11725314
201703,114478,686481,1,1.38,"S","MANSON",47.86,-120.17,4751600,12010200
201703,114478,686481,2,1.26,"S","MANSON",47.8618,-120.1673,4751708,12010038
201703,114478,686481,3,1.38,"SSE","MANSON",47.8605,-120.1635,4751630,1209810
201703,114478,686481,4,1.43,"S","MANSON",47.8595,-120.1654,4751570,1209924
201703,114479,686484,1,.88,"NW","AMORET",38.26,-94.59,3815600,9435400
201703,114479,686485,1,.88,"NW","BUTLER",38.26,-94.34,3815600,9420400
201703,114479,686486,1,.54,"E","CLEVELAND",38.68,-94.59,3840800,9435400
201703,114479,686487,1,.88,"NW","CREIGHTON",38.51,-94.09,3830600,945400
201703,114479,686489,1,.69,"S","URICH",38.46,-94,3827600,9400
201703,114479,686490,1,5.63,"S","TIGHTWAD",38.24,-93.53,3814400,9331800
201703,114479,686491,1,.69,"S","CLINTON",38.37,-93.77,3822200,9346200
201703,114479,686492,1,1.28,"ESE","CLINTON",38.37,-93.75,3822200,9345000
201703,114479,686493,1,.88,"SE","TIGHTWAD",38.31,-93.54,3818600,9332400
201703,114479,686494,1,4.87,"S","TIGHTWAD",38.25,-93.54,3815000,9332400
201703,114480,686495,1,1.38,"S","ANTIOCH",38.7,-94.93,3842000,9455800
201703,114480,686496,1,.54,"E","HILLSDALE",38.67,-94.84,3840200,9450400
201703,114481,686497,1,2.82,"S","WOLCOTT",39.14,-94.81,398400,9448600
201703,114482,686501,1,.54,"W","(OJC)JOHNSON CO EXEC",38.85,-94.74,3851000,9444400
201703,114482,686503,1,1.48,"SSE","LACKMANS",38.91,-94.76,3854600,9445600
201703,114482,686504,1,.88,"NE","OLATHE",38.89,-94.81,3853400,9448600
201703,114483,686498,1,2.82,"N","COCKRELL",38.92,-94.24,3855200,9414400
201703,114483,686499,1,.53,"W","CUNNINGHAM",39.65,-93.24,3939000,9314400
201703,114486,686545,1,1.83,"SE","WEST PIER GULFPORT STATION (GWPM6)",30.33,-89.07,3019800,894200
201703,114487,686524,1,.6,"E","GALVEZ",30.3,-90.89,3018000,9053400
201703,114487,686527,1,0,"N","ADDIS",30.35,-91.27,3021000,9116200
201703,114487,686529,1,0,"N","BROADMOOR",30.45,-91.13,3027000,917800
201703,114487,686533,1,.98,"NE","MAGNOLIA WOODS",30.4307,-91.1092,3025842,916552
201703,114487,686535,1,.35,"ENE","MILLERVILLE",30.4517,-91.0245,3027102,911470
201703,114487,686537,1,.69,"S","PEARL RIVER",30.37,-89.75,3022200,8945000
201703,114487,686539,1,1.38,"ESE","PEARL RIVER",30.37,-89.73,3022200,8943800
201703,114487,686542,1,4.05,"E","NORTH SLIDELL",30.294,-89.7124,3017640,8942744
201703,114488,686543,1,1.38,"S","PICAYUNE",30.51,-89.68,3030600,8940800
201703,114490,686576,1,3.29,"WNW","LKFRNT ARPT NEW",30.07,-90.08,304200,904800
201703,114490,686578,1,0,"N","SHELL BEACH STATION (SHBL1)",29.87,-89.67,2952200,8940200
201703,114490,686580,1,0,"N","SHELL BEACH STATION (SHBL1)",29.87,-89.67,2952200,8940200
201703,114490,686582,1,0,"N","BAY WAVELAND YACHT CLUB STATION (WYCM6)",30.33,-89.33,3019800,8919800
201703,114490,686584,1,9.11,"NNE","SHIP ISLAND PASS STATION (SIPM6)",30.3809,-88.9372,3022854,8856232
201703,114490,686586,1,10.96,"ENE","WEST PIER GULFPORT STATION (GWPM6)",30.4286,-88.9302,3025716,8855812
201703,114490,686588,1,0,"N","BURLWOOD C-MAN STATION (BURL1)",28.91,-89.43,2854600,8925800
201703,114492,686562,1,.91,"NE","D IBERVILLE",30.44,-88.87,3026400,8852200
201703,114492,686566,1,.69,"N","DIAMONDHEAD ARPT",30.38,-89.37,3022800,8922200
201703,114492,686567,1,3.85,"ESE","LANEHEART",31.1774,-91.3105,3110644,9118630
201703,114492,686567,2,2.7,"SW","WILKINSON",31.189,-91.2777,3111340,9116662
201702,113496,679458,1,5.3,"NE","JEFFERSON PARK",37.31,-77.27,3718600,7716200
201702,113496,679461,1,.55,"W","PROVIDENCE FORGE",37.45,-77.04,3727000,772400
201702,113509,679496,1,1.86,"SE","GOVERNMENT CUT",25.75,-80.11,2545000,806600
201702,113511,679502,1,5.22,"WSW","DELRAY BEACH",26.4383,-80.1466,2626298,808796
201702,113743,684732,4,3.24,"NE","PRUNEDALE",36.8084,-121.6233,3648504,12137398
201702,113747,680960,1,.56,"E","GASSVILLE",36.28,-92.49,3616800,9229400
201702,113747,680963,1,2.35,"SSW","NORFORK LAKE NORTH",36.34,-92.29,3620400,9217400
201702,113747,680969,1,.65,"NW","JASPER",36.0069,-93.1878,36414,9311268
201702,113747,680971,1,2.27,"E","FERNDALE",34.78,-92.51,3446800,9230600
201702,113747,680974,1,2.82,"NNW","BLAND",34.72,-92.69,3443200,9241400
201702,113747,680976,1,0,"N","MACON",34.92,-92.17,3455200,9210200
201702,113747,680982,1,.89,"NW","GIBSON",34.89,-92.24,3453400,9214400
201702,113747,680982,2,.78,"NNW","GIBSON",34.8902,-92.2358,3453412,9214148
201702,113747,680982,3,.3,"NW","GIBSON",34.8828,-92.234,3452968,9214040
201702,113747,680982,4,.75,"WNW","GIBSON",34.8826,-92.2428,3452956,9214568
201702,113747,680982,5,1.03,"NW","GIBSON",34.8895,-92.244,3453370,9214640
201702,113747,680984,1,0,"N","CABOT",34.97,-92.02,3458200,921200
201702,113747,680986,1,0,"N","(LRF)LITTLE ROCK AFB",34.92,-92.15,3455200,929000
201702,113751,681028,1,.85,"NNW","RIVERSIDE ARPT",43.7613,-71.6864,4345678,7141184
201702,113751,681028,2,.89,"NNW","RIVERSIDE ARPT",43.7609,-71.6896,4345654,7141376
201702,113751,681028,3,.84,"NNW","RIVERSIDE ARPT",43.7604,-71.6886,4345624,7141316
201702,113751,681028,4,.83,"NNW","RIVERSIDE ARPT",43.761,-71.6865,4345660,7141190
201702,113751,681030,1,1,"N","MAPLEWOOD",44.2942,-71.6666,4417652,7139996
201702,113751,681030,2,1.47,"NW","BETHLEHEM JCT",44.2967,-71.6485,4417802,7138910
201702,113751,681030,3,.77,"NW","BETHLEHEM JCT",44.2873,-71.6417,4417238,7138502
201702,113751,681030,4,.97,"ENE","MAPLEWOOD",44.2862,-71.6524,4417172,7139144
201702,113752,681032,1,.94,"WNW","ROXBURY",44.6745,-70.5981,4440470,7035886
201702,113752,681032,2,.99,"W","ROXBURY",44.6697,-70.6002,4440182,7036012
201702,113752,681032,3,.62,"WSW","ROXBURY",44.6656,-70.5909,4439936,7035454
201702,113752,681032,4,.54,"W","ROXBURY",44.6709,-70.5909,4440254,7035454
201702,113756,681099,1,.86,"E","SUNNY VISTA",32.6515,-117.0653,3239090,1173918
201702,113756,681099,2,.82,"W","LYNWOOD HILLS",32.65,-117.0641,3239000,1173846
201702,113756,681099,3,.69,"W","LYNWOOD HILLS",32.6497,-117.0618,3238982,1173708
201702,113756,681099,4,.7,"W","LYNWOOD HILLS",32.651,-117.0621,3239060,1173726
201702,113756,681102,1,3.49,"WNW","DULZURA",32.6681,-116.826,3240086,11649560
201702,113756,681102,2,3.28,"WNW","DULZURA",32.6685,-116.8219,3240110,11649314
201702,113756,681102,3,3.39,"WNW","DULZURA",32.6696,-116.8235,3240176,11649410
201702,113756,681102,4,3.53,"WNW","DULZURA",32.6691,-116.8263,3240146,11649578
201702,113756,681103,1,2.01,"SE","(SAN)SAN DIEGO INTL",32.7076,-117.158,3242456,1179480
201702,113756,681103,2,2.1,"SE","(SAN)SAN DIEGO INTL",32.7065,-117.1572,3242390,1179432
201702,113756,681103,3,2.09,"SE","(SAN)SAN DIEGO INTL",32.7076,-117.1559,3242456,1179354
201702,113756,681103,4,2.03,"SE","(SAN)SAN DIEGO INTL",32.7082,-117.1566,3242492,1179396
201702,113756,681103,5,1.99,"SE","(SAN)SAN DIEGO INTL",32.7082,-117.1576,3242492,1179456
201702,113756,681106,1,65.07,"SE","SAN CLEMENTE",32.8199,-116.7533,3249194,11645198
201702,113756,681106,2,65.12,"SE","SAN CLEMENTE",32.8198,-116.7524,3249188,11645144
201702,113756,681106,3,65.12,"SE","SAN CLEMENTE",32.8199,-116.7523,3249194,11645138
201702,113756,681106,4,65.07,"SE","SAN CLEMENTE",32.8201,-116.7533,3249206,11645198
201702,113756,681107,1,.43,"WNW","SORRENTO",32.9027,-117.2267,3254162,11713602
201702,113756,681107,2,.18,"SW","SORRENTO",32.8985,-117.2225,3253910,11713350
201702,113756,681107,3,.04,"SW","SORRENTO",32.8996,-117.2206,3253976,11713236
201702,113756,681107,4,.19,"N","SORRENTO",32.9028,-117.2198,3254168,11713188
201702,113756,681107,5,.27,"NNW","SORRENTO",32.9038,-117.2214,3254228,11713284
201702,113756,681112,1,2.37,"WSW","RAMONA ARPT",33.0168,-116.9378,331008,11656268
201702,113756,681112,2,2.18,"SW","RAMONA ARPT",33.0055,-116.9237,33330,11655422
201702,113756,681112,3,1.11,"SE","RAMONA",33.0174,-116.8581,331044,11651486
201702,113756,681112,4,2.02,"ENE","RAMONA",33.0421,-116.8382,332526,11650292
201702,113756,681112,5,2.45,"N","RAMONA",33.0651,-116.8643,333906,11651858
201702,113756,681113,1,2.57,"NNE","RANCHO BERNARDO",33.0517,-117.0468,333102,1172808
201702,113756,681113,2,2.51,"NNE","RANCHO BERNARDO",33.0506,-117.0468,333036,1172808
201702,113756,681113,3,2.57,"NE","RANCHO BERNARDO",33.0507,-117.0449,333042,1172694
201702,113756,681113,4,2.68,"NE","RANCHO BERNARDO",33.0517,-117.0434,333102,1172604
201702,113756,681113,5,2.66,"NNE","RANCHO BERNARDO",33.052,-117.0446,333120,1172676
201702,113756,681115,1,.79,"SSE","LAKE SAN MARCOS",33.1392,-117.1753,338352,11710518
201702,113756,681115,2,.89,"SSW","SAN MARCOS",33.1375,-117.1733,338250,11710398
201702,113756,681115,3,.89,"SE","SAN MARCOS",33.1398,-117.1605,338388,1179630
201702,113756,681115,4,.57,"SE","SAN MARCOS",33.1439,-117.1633,338634,1179798
201702,113756,681118,1,.51,"SSW","OVERLOOK",32.763,-117.2026,3245780,11712156
201702,113756,681118,2,1.64,"N","HILLCREST",32.7736,-117.1483,3246416,1178898
201702,113756,681118,3,1.77,"WNW","GRANTVILLE",32.7856,-117.1098,3247136,1176588
201702,113756,681118,4,2.01,"ESE","(MYF)MNTGMRY FLD SAN",32.8095,-117.0978,3248570,1175868
201702,113756,681118,5,1.74,"NNW","GRANTVILLE",32.8036,-117.0906,3248216,1175436
201702,113756,681118,6,1.37,"W","GRANTVILLE",32.7795,-117.1036,3246770,1176216
201702,113756,681118,7,.65,"NNW","HILLCREST",32.7585,-117.1548,3245510,1179288
201702,113756,681118,8,1.05,"S","OVERLOOK",32.755,-117.1967,3245300,11711802
201702,113756,681120,1,.79,"ESE","SAN YSIDRO",32.5439,-117.0386,3232634,1172316
201702,113756,681120,2,1,"SSW","PALM CITY",32.5674,-117.1084,3234044,1176504
201702,113756,681120,3,1.47,"SSW","IMPERIAL BEACH",32.5593,-117.1256,3233558,1177536
201702,113756,681120,4,.69,"W","(NRS)NAF IMPERIAL BE",32.5512,-117.1119,3233072,1176714
201702,113756,681120,5,.94,"SW","SAN YSIDRO",32.5408,-117.0617,3232448,1173702
201702,113757,681090,1,1.23,"SE","GEDDES",42.26,-83.65,4215600,8339000
201702,113757,681092,1,1.02,"E","PITTSFIELD",42.2,-83.7,4212000,8342000
201702,113757,681093,1,.85,"NW","ST CHARLES",43.31,-84.16,4318600,849600
201702,113757,681094,1,1.03,"W","SPRINGVILLE",42.03,-84.19,421800,8411400
201702,113758,681095,1,1.24,"SE","HUDSON",41.84,-84.33,4150400,8419800
201702,113771,681132,1,30.84,"SE","SAN CLEMENTE IS. RAWS",32.491,-118.035,3229460,1182100
201703,114188,683959,1,2.82,"W","KEWANEE",36.671,-89.6209,3640260,8937254
201703,114188,683959,2,1.68,"W","KEWANEE",36.6713,-89.6003,3640278,8936018
201703,114188,683960,1,2.59,"SSW","BAYOUVILLE",36.6169,-89.3918,3637014,8923508
201703,114188,683960,2,2.54,"S","BAYOUVILLE",36.6135,-89.3756,3636810,8922536
201703,114188,683974,1,.4,"NW","NEW MADRID",36.6041,-89.5351,3636246,8932106
201703,114188,683974,2,.5,"S","NEW MADRID",36.5928,-89.53,3635568,8931800
201703,114188,684369,1,3,"NE","ELLSINORE",36.9607,-90.7116,3657642,9042696
201703,114188,684369,2,3,"SE","ELLSINORE",36.8993,-90.7116,3653958,9042696
201703,114188,684369,3,0,"SE","HUNTER",36.88,-90.85,3652800,9051000
201703,114188,684369,4,4.17,"SE","FREMONT",36.911,-91.1124,3654660,916744
201703,114188,684369,5,4.38,"NW","VAN BUREN",37.0476,-91.0725,372856,914350
201703,114195,683961,1,2.9,"NW","WALDWICK",42.86,-90.07,4251600,904200
201703,114195,683962,1,1.38,"N","YELLOWSTONE LAKE STATE PARK",42.79,-89.97,4247400,8958200
201703,114195,683963,1,.86,"NW","MT HOREB",43.01,-89.74,43600,8944400
201703,114195,683964,1,.86,"NW","VERONA",42.99,-89.54,4259400,8932400
201703,114195,683966,1,.69,"S","PHEASANT BRANCH",43.09,-89.48,435400,8928800
201703,114195,683967,1,2.31,"NNW","BUSSEYVILLE",42.93,-89,4255800,8900
201703,114195,683968,1,.5,"W","MIDDLETON",43.1,-89.51,436000,8930600
201703,114195,683969,1,.51,"E","PALMYRA",42.88,-88.59,4252800,8835400
201703,114195,683970,1,1.66,"ESE","TOKEN CREEK",43.19,-89.25,4311400,8915000
201703,114195,683971,1,0,"N","MUKWONAGO",42.87,-88.33,4252200,8819800
201703,114195,683972,1,.51,"W","PHANTOM LAKE",42.85,-88.33,4251000,8819800
201703,114195,683973,1,.86,"SW","HUSHER",42.81,-87.91,4248600,8754600
201703,114208,684039,1,0,"W","MURPHYSBORO",37.77,-89.33,3746200,8919800
201703,114208,684041,1,0,"N","ROSICLARE",37.42,-88.35,3725200,8821000
201703,114209,684042,1,1,"W","MURRAY",36.62,-88.338,3637200,8820280
201703,114213,684058,1,1,"E","CUBA",36.58,-88.602,3634800,8836120
201703,114213,684063,1,3,"N","MURRAY",36.6634,-88.32,3639804,8819200
201703,114213,684063,2,0,"N","ALMO",36.7,-88.27,3642000,8816200
201703,114213,684070,1,0,"N","NEW CONCORD",36.55,-88.15,3633000,889000
201703,114213,684070,2,0,"N","HAMLIN",36.6,-88.07,3636000,884200
201703,114213,684073,1,0,"W","AURORA",36.78,-88.13,3646800,887800
201703,114213,684075,1,.75,"SE","MADISONVILLE ARPT",37.3423,-87.3904,3720538,8723424
201703,114213,684079,1,0,"W","HOPKINSVILLE",36.85,-87.48,3651000,8728800
201703,114213,684081,1,0,"N","SEBREE",37.6,-87.53,3736000,8731800
201703,114213,684083,1,0,"W","CLEAR SPGS",36.83,-88.53,3649800,8831800
201703,114213,684084,1,0,"SSW","BENTON",36.87,-88.35,3652200,8821000
201703,114213,684088,1,2.31,"N","CADIZ BROADBENT ARPT",36.9334,-87.7316,3656004,8743896
201703,114213,684088,2,1.43,"NNE","BUFFALO",36.9487,-87.6591,3656922,8739546
201703,114213,684093,1,0,"NW","MADISONVILLE",37.33,-87.5,3719800,8730000
201703,114213,684096,1,5,"W","CROFTON",37.05,-87.5707,373000,8734242
201703,114213,684096,2,2.88,"NNE","SINKING FORK",36.9685,-87.56,3658110,8733600
201703,114213,684103,1,3,"WSW","HOPKINSVILLE",36.8334,-87.5301,3650004,8731806
201703,114213,684103,2,0,"WSW","PEMBROKE",36.78,-87.35,3646800,8721000
201703,114213,684108,1,4.55,"WNW","SINKING FORK",36.9487,-87.6591,3656922,8739546
201703,114213,684108,2,4.33,"WNW","SINKING FORK",36.9494,-87.6545,3656964,8739270
201703,114213,684135,1,2.72,"SW","COLDWATER",36.6232,-88.486,3637392,8829160
